"","OM_Titan","Gene Symbols","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5440","ENSRNOG00000011032","Lhfpl2",894.3489132,-3.033018641,0.08894942,-34.09823981,7.83e-255,5.06e-253
"5506","ENSRNOG00000011156","Clstn3",6.595992865,-2.065366447,0.843838612,-2.447584665,0.014381733,0.026746646
"5513","ENSRNOG00000011167","Wdhd1",947.5556804,-2.038159571,0.085665787,-23.79199022,4.04e-125,1e-123
"5538","ENSRNOG00000011213","Blm",397.6760082,-2.517908453,0.105326712,-23.90569694,2.67e-126,6.73e-125
"5559","ENSRNOG00000011268","Chd5",11.68675206,-4.831631831,1.277747434,-3.781366884,0.00015597,0.00036766
"5576","ENSRNOG00000011296","Cenpn",618.4851229,-2.166000839,0.084232122,-25.71466555,8.01e-146,2.41e-144
"5577","ENSRNOG00000011300","Lama3",2784.653874,-3.992129316,0.108228778,-36.88602405,7.74e-298,6.42e-296
"5580","ENSRNOG00000011306","Myod1",4303.588442,-2.713444694,0.069764505,-38.89434466,0,0
"5587","ENSRNOG00000011316","Fam167a",505.0628693,-3.223278559,0.121952862,-26.43052821,6.11e-154,1.98e-152
"5593","ENSRNOG00000011332","Clspn",615.5791368,-2.658653776,0.11033953,-24.0952066,2.81e-128,7.22e-127
"5669","ENSRNOG00000011471","Fgf9",18.77013098,-2.618515646,0.560120043,-4.674918665,2.94e-06,7.98e-06
"5694","ENSRNOG00000011517","Tnfrsf21",22.7203998,-2.955297063,0.563955813,-5.240298962,1.6e-07,4.75e-07
"5763","ENSRNOG00000011646","Rem2",131.0183382,-5.092561271,0.263731345,-19.30965493,4.46e-83,7.16e-82
"5780","ENSRNOG00000011672","Tph1",4.134044653,-6.218813934,1.524985429,-4.077949741,4.54e-05,0.000112367
"5787","ENSRNOG00000011688","Neil3",51.15059213,-2.857689693,0.264962045,-10.78527943,4.04e-27,2.55e-26
"5825","ENSRNOG00000011777","Spag5",1045.496436,-2.372797,0.076881167,-30.86317634,3.73e-209,1.85e-207
"5844","ENSRNOG00000011820","Acp3",1.994363043,-3.667602883,1.371699628,-2.673765311,0.007500492,0.014585159
"5882","ENSRNOG00000011892","Slc36a2",21.58548184,-4.67616473,0.727950633,-6.423738803,1.33e-10,4.72e-10
"5896","ENSRNOG00000011921","Dusp4",51.36882982,-2.301670426,0.317459307,-7.250284913,4.16e-13,1.66e-12
"5898","ENSRNOG00000011923","Mgarp",47.95141737,-2.690684416,0.343035604,-7.84374679,4.37e-15,1.89e-14
"5899","ENSRNOG00000011927","Sdc3",1238.830359,-2.608450023,0.073962666,-35.26711757,1.88e-272,1.33e-270
"5910","ENSRNOG00000011951","Plk2",2495.201379,-2.749162591,0.066973057,-41.04878488,0,0
"5927","ENSRNOG00000011980","Lrrc7",72.12724205,-2.522778861,0.254214716,-9.923811267,3.28e-23,1.86e-22
"5963","ENSRNOG00000012051","Ncaph",699.740067,-2.871895659,0.091251124,-31.47244146,2.07e-217,1.07e-215
"5999","ENSRNOG00000012119","Nek2l1",251.5265394,-2.857241218,0.154328904,-18.51397341,1.59e-76,2.37e-75
"6020","ENSRNOG00000012160","Syk",18.19617058,-3.770658786,0.585104599,-6.444418307,1.16e-10,4.13e-10
"6029","ENSRNOG00000012175","Nfatc2",26.71667232,-2.444681824,0.562812886,-4.343684883,1.4e-05,3.6e-05
"6030","ENSRNOG00000012176","Rab27b",65.5111546,-2.44833603,0.234939265,-10.42114451,1.99e-25,1.2e-24
"6053","ENSRNOG00000012216","Tgfbi",4161.063684,-3.912294492,0.059418603,-65.84292268,0,0
"6097","ENSRNOG00000012318","Aspm",924.0110267,-2.479845317,0.138384634,-17.91994703,8.24e-72,1.16e-70
"6104","ENSRNOG00000012333","Kbtbd11",22.04254817,-2.123770813,0.391058877,-5.430821136,5.61e-08,1.71e-07
"6105","ENSRNOG00000012337","Pde1c",21.98427235,-2.021506868,0.59239964,-3.412403942,0.000643926,0.001426869
"6123","ENSRNOG00000012367","Pcdh7",2.678496698,-3.263531409,1.232870658,-2.647099587,0.008118544,0.015695403
"6180","ENSRNOG00000012486","Prim2",356.2796722,-2.444750467,0.11766508,-20.77719629,6.96e-96,1.29e-94
"6191","ENSRNOG00000012509","Il17f",8.379177303,-4.406984166,1.107597136,-3.978869232,6.92e-05,0.00016857
"6195","ENSRNOG00000012521","Shisa2",237.9965416,-3.719159776,0.223675432,-16.62748452,4.41e-62,5.4e-61
"6201","ENSRNOG00000012543","Mcm3",2018.541461,-2.400840528,0.072993448,-32.8911784,2.94e-237,1.69e-235
"6203","ENSRNOG00000012546","Frmpd1",306.1877769,-3.397515076,0.146288454,-23.22476581,2.56e-119,5.99e-118
"6238","ENSRNOG00000012619","Epor",25.8751862,-2.515714735,0.441959752,-5.692180621,1.25e-08,3.98e-08
"6240","ENSRNOG00000012622","Mmp15",89.92650054,-2.752232727,0.235707292,-11.67648528,1.68e-31,1.19e-30
"6280","ENSRNOG00000012701","Map7",8.348599055,-2.462669848,0.660762721,-3.727010879,0.000193764,0.000453542
"6293","ENSRNOG00000012723","Trim55",627.7952456,-2.595089384,0.089768411,-28.90871482,9.28e-184,3.8e-182
"6296","ENSRNOG00000012727","Trpc7",4.58068806,-2.17080902,0.840943107,-2.581398196,0.009840101,0.018790041
"6302","ENSRNOG00000012735","Kif24",83.5969622,-2.067044693,0.259453325,-7.966923129,1.63e-15,7.14e-15
"6323","ENSRNOG00000012772","Nqo1",25346.37453,-2.163506475,0.056372334,-38.37887024,0,0
"6327","ENSRNOG00000012782","Cemip2",720.9216016,-2.315368419,0.106792931,-21.68091453,3.11e-104,6.32e-103
"6333","ENSRNOG00000012790","Lrit1",3.665804441,-2.260534093,1.00204117,-2.255929357,0.024075056,0.043250268
"6349","ENSRNOG00000012817","Lrrc17",120.625808,-2.420861004,0.267721088,-9.042474102,1.53e-19,7.75e-19
"6351","ENSRNOG00000012819","Gdnf",53.9029421,-2.267987277,0.310614494,-7.30161444,2.84e-13,1.14e-12
"6355","ENSRNOG00000012827","Mlf1",86.50725368,-3.256495051,0.27183087,-11.97985736,4.53e-33,3.33e-32
"6360","ENSRNOG00000012835","Espl1",833.3589492,-3.172629958,0.105979984,-29.93612403,6.67e-197,3.07e-195
"6363","ENSRNOG00000012843","Aspg",47.32059935,-6.123317001,0.555382786,-11.02539934,2.88e-28,1.88e-27
"6383","ENSRNOG00000012879","Fabp3",695.1453244,-2.128198236,0.130111286,-16.3567535,3.89e-60,4.65e-59
"6385","ENSRNOG00000012881","Fgl2",295.5819444,-2.266470935,0.113087124,-20.04181242,2.38e-89,4.12e-88
"6431","ENSRNOG00000012989","Serinc2",200.4504352,-6.745892619,0.365313612,-18.46603138,3.88e-76,5.73e-75
"6460","ENSRNOG00000013053","Trpm6",4.310128334,-4.744320369,1.392784194,-3.406357129,0.00065836,0.001457468
"6468","ENSRNOG00000013069","Sapcd2",288.6714113,-3.134017167,0.138438628,-22.63831424,1.82e-113,4.05e-112
"6484","ENSRNOG00000013112","unkown",117.9302651,-2.397926862,0.207577606,-11.55195354,7.22e-31,5e-30
"6495","ENSRNOG00000013148","Rad54l",198.8819618,-3.015496941,0.146474974,-20.58711364,3.58e-94,6.49e-93
"6502","ENSRNOG00000013167","Hmgb2",2455.679798,-2.005624196,0.072612577,-27.62089261,6.24e-168,2.27e-166
"6516","ENSRNOG00000013196","Dok5",1883.652325,-2.26834506,0.06399541,-35.4454334,3.41e-275,2.48e-273
"6530","ENSRNOG00000013225","Crisp2",2.903862468,-5.152538952,1.413098506,-3.646270185,0.000266074,0.000614321
"6623","ENSRNOG00000013408","Npas2",127.6670675,-5.509043187,0.306220149,-17.99046603,2.31e-72,3.27e-71
"6670","ENSRNOG00000013503","Cdh24",265.2718438,-2.321603382,0.134585703,-17.25000005,1.12e-66,1.46e-65
"6719","ENSRNOG00000013598","Melk",435.1096249,-2.958321458,0.119795476,-24.69476779,1.22e-134,3.34e-133
"6740","ENSRNOG00000013654","Cbln2",1.60392994,-3.390008535,1.466533968,-2.311578599,0.020800917,0.037735282
"6753","ENSRNOG00000013679","Sema4d",60.83218112,-3.397075269,0.311444165,-10.90749372,1.06e-27,6.79e-27
"6771","ENSRNOG00000013727","Ndc80",890.5094764,-2.171026201,0.075289743,-28.83561699,7.68e-183,3.11e-181
"6798","ENSRNOG00000013774","Lmnb1",1712.853164,-2.453666977,0.072901533,-33.65727531,2.44e-248,1.49e-246
"6806","ENSRNOG00000013794","Rbp1",7.926833152,-2.736267579,0.889942006,-3.074658302,0.002107438,0.004406847
"6808","ENSRNOG00000013798","Fnbp1l",959.7105713,-2.168855747,0.115320225,-18.80724512,6.59e-79,1.01e-77
"6899","ENSRNOG00000013970","Cdt1",654.7866508,-3.326874651,0.114893239,-28.95622648,2.34e-184,9.69e-183
"6900","ENSRNOG00000013971","Psat1",4084.873352,-2.055702117,0.054210249,-37.92091282,0,0
"6945","ENSRNOG00000014061","Dusp5",1139.879077,-3.856953066,0.088685569,-43.49019907,0,0
"6956","ENSRNOG00000014080","Kif23",1813.528259,-2.515660088,0.060380843,-41.66321581,0,0
"6958","ENSRNOG00000014082","Sp7",201.7112205,-5.726585563,0.316938415,-18.06844895,5.65e-73,8.05e-72
"6975","ENSRNOG00000014117","Hmox1",2989.167207,-2.701673729,0.063999888,-42.21372585,0,0
"6978","ENSRNOG00000014124","Nod2",2.425077497,-3.675496916,1.256037092,-2.92626463,0.00343059,0.006982418
"6979","ENSRNOG00000014125","Evi2b",9.429995546,-4.747576817,0.936072608,-5.07180402,3.94e-07,1.14e-06
"6982","ENSRNOG00000014130","unkown",782.3839731,-2.145803609,0.122479589,-17.51968322,1.01e-68,1.37e-67
"7021","ENSRNOG00000014193","Lig1",1866.767055,-2.203094035,0.062238588,-35.39755818,1.86e-274,1.34e-272
"7050","ENSRNOG00000014257","Ces4a",12.7758353,-5.277771581,1.237074017,-4.266334519,1.99e-05,5.05e-05
"7094","ENSRNOG00000014336","Mcm5",2167.416618,-2.986792865,0.06068559,-49.21749736,0,0
"7105","ENSRNOG00000014357","Gja4",98.16551093,-4.793473874,0.270553409,-17.71729243,3.08e-70,4.24e-69
"7125","ENSRNOG00000014387","Chac1",1452.257018,-2.36714363,0.080434938,-29.42929643,2.32e-190,1.01e-188
"7180","ENSRNOG00000014503","Celf4",229.6652643,-3.190715503,0.163620719,-19.50068135,1.08e-84,1.79e-83
"7199","ENSRNOG00000014530","Nav2",802.5319158,-2.171807524,0.138421208,-15.68984667,1.77e-55,1.98e-54
"7252","ENSRNOG00000014629","Lmo1",471.2077361,-2.028411149,0.137325749,-14.77079979,2.26e-49,2.28e-48
"7258","ENSRNOG00000014641","Rpl3l",3.625317274,-3.193465401,1.177804974,-2.71137028,0.006700575,0.013124041
"7293","ENSRNOG00000014698","Chrnb1",226.7625204,-2.421388412,0.135598986,-17.85698026,2.55e-71,3.56e-70
"7295","ENSRNOG00000014702","Elovl2",1.70972945,-4.420426335,1.454459392,-3.03922293,0.002371893,0.004916085
"7296","ENSRNOG00000014703","Tonsl",291.713959,-3.05833428,0.147854252,-20.68479086,4.75e-95,8.72e-94
"7330","ENSRNOG00000014776","Adcy7",923.0124259,-2.185290911,0.122076258,-17.90103128,1.16e-71,1.62e-70
"7402","ENSRNOG00000014909","Sh2d5",2.892178226,-2.914985782,1.09416009,-2.664130969,0.00771875,0.014975752
"7420","ENSRNOG00000014960","Bard1",455.3924334,-3.084091121,0.131497976,-23.45352545,1.22e-121,2.89e-120
"7422","ENSRNOG00000014963","Adgrg1",383.4298186,-2.791411595,0.128033091,-21.80226672,2.21e-105,4.55e-104
"7449","ENSRNOG00000015024","Mcoln3",12.90827684,-3.137937213,0.633040223,-4.956931803,7.16e-07,2.03e-06
"7477","ENSRNOG00000015082","Nlrp10",1.732851133,-4.312511953,1.470593129,-2.932498371,0.003362467,0.006854231
"7481","ENSRNOG00000015088","Prune2",199.3645279,-2.488104188,0.17060332,-14.58414872,3.54e-48,3.5e-47
"7487","ENSRNOG00000015101","Mak",11.86039276,-2.881146738,0.607001378,-4.746524211,2.07e-06,5.68e-06
"7498","ENSRNOG00000015131","Ube2c",924.8564223,-2.859537633,0.118523651,-24.12630396,1.32e-128,3.43e-127
"7518","ENSRNOG00000015160","Gem",50.92678633,-2.321222668,0.26441974,-8.778552873,1.66e-18,8.07e-18
"7553","ENSRNOG00000015232","Pip5k1b",13.95473814,-2.22535979,0.485503649,-4.583610847,4.57e-06,1.22e-05
"7575","ENSRNOG00000015275","Ska1",345.4392207,-2.962638149,0.122090646,-24.26588979,4.49e-130,1.18e-128
"7593","ENSRNOG00000015308","Pbk",513.5267325,-3.290544559,0.11627805,-28.2989314,3.56e-176,1.37e-174
"7647","ENSRNOG00000015423","Ccna2",1487.260603,-2.796767081,0.059186087,-47.25379254,0,0
"7669","ENSRNOG00000015461","Serpine2",5901.273007,-2.43025672,0.046757406,-51.97586755,0,0
"7670","ENSRNOG00000015465","Cep72",258.8723856,-2.727406086,0.138898998,-19.63589468,7.63e-86,1.27e-84
"7696","ENSRNOG00000015520","Ticrr",244.2746868,-2.47051454,0.154223958,-16.01900624,9.41e-58,1.1e-56
"7702","ENSRNOG00000015529","Cdca3",826.9641278,-2.830723978,0.117555513,-24.07989138,4.06e-128,1.04e-126
"7713","ENSRNOG00000015554","Ankdd1a",40.1416569,-2.137809834,0.284881232,-7.504214355,6.18e-14,2.55e-13
"7719","ENSRNOG00000015567","Slc9a2",2.011947737,-4.12431576,1.461095228,-2.822756301,0.004761275,0.009502181
"7744","ENSRNOG00000015616","Rgs14",61.49937266,-2.116049811,0.233458035,-9.063940801,1.26e-19,6.37e-19
"7776","ENSRNOG00000015677","Cda",67.67386547,-10.87852957,1.195598291,-9.098816595,9.13e-20,4.66e-19
"7796","ENSRNOG00000015719","Egr4",4.99985699,-3.154397384,1.390425991,-2.268655366,0.023289292,0.041935558
"7824","ENSRNOG00000015794","Fam83d",435.2533302,-2.777381528,0.114074821,-24.34701633,6.23e-131,1.65e-129
"7831","ENSRNOG00000015810","Trip13",515.2369,-2.932909474,0.097359146,-30.1246427,2.31e-199,1.08e-197
"7853","ENSRNOG00000015859","Chdh",31.72500509,-2.740703914,0.456545726,-6.003131251,1.94e-09,6.44e-09
"7861","ENSRNOG00000015878","Pif1",76.63975363,-3.311498094,0.275774437,-12.0079951,3.23e-33,2.38e-32
"7879","ENSRNOG00000015921","Esco2",391.8697346,-2.750473959,0.12107412,-22.71727403,3.02e-114,6.8e-113
"7914","ENSRNOG00000016013","Gprc5b",249.2574359,-2.005340026,0.109334566,-18.34131784,3.87e-75,5.65e-74
"7981","ENSRNOG00000016148","Gtse1",1002.674462,-2.116176699,0.074553811,-28.38455449,3.14e-177,1.22e-175
"7986","ENSRNOG00000016156","Nptxr",2274.761308,-2.651052103,0.070406541,-37.65349173,0,0
"7988","ENSRNOG00000016163","Slc1a3",166.4640076,-2.351828513,0.153713872,-15.30004083,7.64e-53,8.2e-52
"8001","ENSRNOG00000016189","Frmd5",73.28704853,-4.180166421,0.286994324,-14.56532784,4.67e-48,4.6e-47
"8036","ENSRNOG00000016245","Neto2",215.0689557,-2.765548046,0.140401207,-19.69746631,2.27e-86,3.81e-85
"8115","ENSRNOG00000016377","Cep55",758.1395732,-2.753607146,0.09189097,-29.96602556,2.72e-197,1.25e-195
"8152","ENSRNOG00000016437","Tm4sf4",2.521808332,-3.872988633,1.555349967,-2.49010751,0.012770446,0.023946992
"8203","ENSRNOG00000016534","Fam171a1",158.2955149,-2.075565292,0.189408284,-10.9581548,6.07e-28,3.92e-27
"8221","ENSRNOG00000016561","Pclaf",622.2061839,-3.082526352,0.122057587,-25.25468868,1.01e-140,2.92e-139
"8253","ENSRNOG00000016616","Prl7a3",4.247735676,-6.907945772,1.345998135,-5.132210506,2.86e-07,8.35e-07
"8278","ENSRNOG00000016653","Ngef",82.03625674,-3.717884259,0.254344447,-14.6175169,2.17e-48,2.15e-47
"8299","ENSRNOG00000016689","Fanci",866.5530857,-2.083088546,0.107196908,-19.43235659,4.11e-84,6.73e-83
"8310","ENSRNOG00000016706","Fanca",300.2795872,-2.505616155,0.148641433,-16.85678146,9.35e-64,1.17e-62
"8313","ENSRNOG00000016710","LOC100912261",6.91329383,-3.031878782,0.803102017,-3.775210018,0.000159873,0.000376338
"8314","ENSRNOG00000016714","Nrap",146.7785286,-3.562699694,0.228494778,-15.59203991,8.25e-55,9.13e-54
"8316","ENSRNOG00000016717","Gas2",28.14178927,-2.299499285,0.506533057,-4.539682565,5.63e-06,1.5e-05
"8338","ENSRNOG00000016760","Kctd19",97.78624889,-2.104831945,0.214532352,-9.811256565,1.01e-22,5.61e-22
"8364","ENSRNOG00000016810","Stmn1",3583.644515,-2.521900699,0.091732356,-27.49194287,2.19e-166,7.86e-165
"8371","ENSRNOG00000016826","Pla2g2d",8.870291657,-3.097711639,1.370608482,-2.260099568,0.023815072,0.042840957
"8405","ENSRNOG00000016888","Pask",264.2897524,-2.538399195,0.129399997,-19.61668669,1.11e-85,1.85e-84
"8446","ENSRNOG00000016962","Neu2",10.39930023,-6.236787312,1.11264923,-5.605349058,2.08e-08,6.51e-08
"8457","ENSRNOG00000016978","LOC308990",55.87473184,-2.642975623,0.258517071,-10.22360193,1.55e-24,9.13e-24
"8476","ENSRNOG00000017021","Galnt18",7.380254199,-3.20628475,1.221111995,-2.625708995,0.008646871,0.016654687
"8514","ENSRNOG00000017084","Hsd11b2",7.481081748,-2.598061807,0.792846824,-3.27687736,0.001049619,0.002273465
"8529","ENSRNOG00000017108","Syngr1",5.894385378,-2.093505052,0.757099241,-2.765165964,0.005689384,0.011231899
"8534","ENSRNOG00000017117","Ybx2",11.37614196,-2.992196423,0.54693996,-5.470795043,4.48e-08,1.38e-07
"8544","ENSRNOG00000017136","Syt17",217.7137382,-3.519126283,0.181275063,-19.41318472,5.97e-84,9.73e-83
"8554","ENSRNOG00000017156","Ankle1",236.2817006,-3.599447881,0.142698926,-25.2240713,2.18e-140,6.3e-139
"8579","ENSRNOG00000017206","Igfbp5",1424.692848,-2.557266529,0.102894745,-24.8532278,2.39e-136,6.65e-135
"8581","ENSRNOG00000017209","Tubb3",853.8366067,-2.41052418,0.098245789,-24.5356488,6.15e-133,1.66e-131
"8582","ENSRNOG00000017210","Slc22a23",10.75366668,-2.894691283,0.655636605,-4.41508491,1.01e-05,2.63e-05
"8610","ENSRNOG00000017259","Tacc3",1112.386129,-2.485614646,0.074781138,-33.23852395,2.99e-242,1.77e-240
"8618","ENSRNOG00000017283","Kcnt1",19.12702356,-3.204429865,0.467448468,-6.855151075,7.12e-12,2.68e-11
"8678","ENSRNOG00000017412","AABR07001512.1",71.39006666,-2.057265112,0.258659744,-7.953557378,1.81e-15,7.93e-15
"8704","ENSRNOG00000017459","C1ql3",27.02859819,-2.32609587,0.473864888,-4.908774481,9.16e-07,2.58e-06
"8729","ENSRNOG00000017503","Ppargc1b",32.42873778,-2.430930474,0.402268219,-6.043058733,1.51e-09,5.06e-09
"8784","ENSRNOG00000017609","Cnga4",6.219430548,-2.717678033,0.933720333,-2.910591037,0.003607459,0.00732005
"8813","ENSRNOG00000017676","Plvap",2.954541963,-3.982046629,1.473962751,-2.701592442,0.006900829,0.013497849
"8935","ENSRNOG00000017899","Akr7a3",22.42692395,-2.753710579,0.452873185,-6.080533517,1.2e-09,4.04e-09
"8980","ENSRNOG00000017976","Slco2b1",2.166946138,-4.952078368,1.504459802,-3.291598991,0.000996195,0.002163273
"8984","ENSRNOG00000017981","Mcm10",574.2697366,-3.239930114,0.115031162,-28.16567324,1.54e-174,5.87e-173
"8997","ENSRNOG00000018003","F2rl1",365.6059745,-4.092428328,0.155484435,-26.32050158,1.12e-152,3.58e-151
"9013","ENSRNOG00000018040","Gins4",473.1973976,-2.06739057,0.092825474,-22.27180193,6.94e-110,1.49e-108
"9120","ENSRNOG00000018236","Cym",6.22915798,-6.289029131,1.317029103,-4.77516337,1.8e-06,4.95e-06
"9131","ENSRNOG00000018254","Sncaip",26.48822853,-4.080165058,0.501684818,-8.132925123,4.19e-16,1.89e-15
"9137","ENSRNOG00000018267","B3gnt7",147.9840661,-4.093813974,0.27295138,-14.99832671,7.53e-51,7.78e-50
"9172","ENSRNOG00000018330","Fam83f",7.455136186,-3.346377161,0.780056123,-4.289918461,1.79e-05,4.56e-05
"9175","ENSRNOG00000018336","Eps8l2",21.02603389,-4.027942679,0.550169281,-7.321278774,2.46e-13,9.89e-13
"9211","ENSRNOG00000018394","Chrdl2",62.214559,-3.015266111,0.373931916,-8.063676788,7.4e-16,3.29e-15
"9305","ENSRNOG00000018567","Slc20a1",9947.590678,-2.536510675,0.035304343,-71.84698748,0,0
"9328","ENSRNOG00000018615","Cenph",399.9109484,-2.752390923,0.116081636,-23.71082121,2.79e-124,6.81e-123
"9361","ENSRNOG00000018681","Nes",14334.72123,-2.262351164,0.067080859,-33.72573353,2.43e-249,1.5e-247
"9370","ENSRNOG00000018693","Asgr1",9.596420574,-2.296927957,0.6796819,-3.3794161,0.0007264,0.001600687
"9382","ENSRNOG00000018712","Camk2a",29.44209605,-2.467397448,0.45520785,-5.420375438,5.95e-08,1.81e-07
"9401","ENSRNOG00000018748","Slc16a11",96.15783323,-3.459807995,0.227288162,-15.22212138,2.52e-52,2.68e-51
"9421","ENSRNOG00000018782","Gmnn",584.317153,-2.467816625,0.131820523,-18.72103502,3.34e-78,5.05e-77
"9423","ENSRNOG00000018784","Jph3",11.61281251,-2.353728008,0.651683858,-3.611763558,0.000304122,0.000697678
"9432","ENSRNOG00000018797","Myrip",21.57631274,-3.074515239,0.449480889,-6.840146739,7.91e-12,2.97e-11
"9440","ENSRNOG00000018815","Plk1",1287.538491,-2.670795954,0.061848211,-43.18307553,0,0
"9474","ENSRNOG00000018874","Phf19",266.0883613,-3.30239366,0.123575309,-26.72373374,2.49e-157,8.39e-156
"9499","ENSRNOG00000018927","unkown",16.07132318,-3.245793578,0.589125346,-5.5095127,3.6e-08,1.11e-07
"9501","ENSRNOG00000018929","Kif20b",887.4010699,-2.456473225,0.081785325,-30.03562348,3.36e-198,1.57e-196
"9511","ENSRNOG00000018944","Pank1",609.7975599,-2.352468709,0.083652699,-28.12185072,5.3e-174,2e-172
"9519","ENSRNOG00000018954","Tsnaxip1",3.689769183,-3.481737549,1.237980402,-2.812433495,0.004916819,0.009797933
